,target
869,0.03475291917325195
870,0.018519639409339813
871,-0.07087090743568826
872,0.13838386537231429
873,-0.05284477835210179
874,0.012748999615684917
875,-0.032790875294473394
876,-0.034727415136218805
877,-0.05696535873963695
878,-0.034028567757907524
879,-0.03463207181218135
880,-0.06800461347040788
881,0.002099759996564152
882,-0.03753379402991019
883,-0.05804368685138328
884,0.03221853513801555
885,-0.045776097191767645
886,-0.010233660387783531
887,-0.05440168837152288
888,-0.029047713161573292
889,-0.030631344802604325
890,0.0008146076072749821
891,-0.05877409352926171
892,-0.040300325171666825
893,0.0030501529391668224
894,-0.03949837520422889
895,-0.031931051751245096
896,-0.02517244815186339
897,0.14920248201645178
898,0.16049670255984128
899,-0.039899123762706594
900,-0.03178547709959773
901,-0.03638849239423447
902,-0.017865104367723227
903,-0.038602850535359806
904,-0.01651303751523469
905,-0.010304195697089097
906,-0.054445442337990625
907,0.0010941583346964724
908,0.04289803276494496
909,-0.006775973214729462
910,-0.037984362606552274
911,0.0021410579370288257
912,-0.05757107524265926
913,0.17819298287408586
914,-0.038583416639159124
915,-0.03050818179341358
916,-0.03463207181218135
917,0.1560331074925656
918,-0.0004096179435186208
919,-0.007794256480225775
920,0.014966486063944583
921,-0.00018645646543160866
922,-0.04882713473008037
923,-0.05427804680619723
924,-0.039846645242574634
925,-0.013707052652137444
926,-0.034227472470911784
927,-0.05583411714560299
928,-0.024092501166221948
929,-0.005026487771040122
930,0.16905852732413285
931,0.029464515003564173
932,0.019089966216755093
933,0.1461467795459218
934,-0.08608599039297862
935,-0.03168925484365747
936,0.1837493405997395
937,-0.02645363702860612
938,-0.014136331996328981
939,-0.03835089065282746
940,0.16493267740215325
941,-0.03890711781078282
942,-0.04790250734682116
943,-0.012571357355218147
944,-0.04394439399042626
945,0.15428553130115036
946,-0.03638849239423447
947,-0.02229946968568225
948,-0.039382879548535185
949,-0.039711052578274
950,-0.025494627782277443
951,-0.03808256499829603
952,-0.051614646814479116
953,-0.010512516217650066
954,-0.021976010564051435
955,-0.03305604299335499
956,0.16781376931151343
957,-0.040416038379995134
958,-0.013138162420957307
959,-0.03367188933102051
960,-0.031358147108305354
961,-0.049523782452833565
962,-0.035313668732627285
963,-0.014731369727897334
964,0.13237304970118174
965,0.13494432876274254
966,-0.02640083738357851
967,-0.03453089618794329
968,0.004179713131306734
969,-0.013002991936472365
970,-0.05762721033729187
971,-0.00743727575484428
972,-0.04708615026636007
973,-0.021976010564051435
974,-0.017452597681914504
975,-0.03333949875366609
976,-0.03575910811231115
977,-0.05696535873963695
978,-0.028874816902349033
979,-0.024781546262419622
980,0.168005986392964
981,-0.04827454132867033
982,-0.042880136370915256
983,-0.03878471064289463
984,0.04295466343829796
985,-0.028425639873779385
986,-0.03237085071012263
987,-0.035983101226861616
988,-0.028913573390616756
989,0.0376980273942513
990,0.016708092861680197
991,-0.040085963273117704
992,-0.04315335693557459
993,0.129873611483559
994,-0.02440019689780935
995,-0.04901972149119088
996,0.1686898592976964
997,-0.05618203238588664
998,-0.013494152704632636
999,0.028580287105990684
1000,-0.03440319087714072
1001,-0.04882713473008037
1002,0.1414149667853515
1003,-0.07816344936093265
1004,0.0013756607885147887
1005,-0.06164548328346272
1006,-0.0048831985688624485
1007,-0.023093004979774262
1008,-0.029620874765039773
1009,0.11586158524762961
1010,0.03475291917325195
1011,-0.0585854140491641
1012,-0.06327707394262781
1013,-0.05654076807700199
1014,-0.025764028788598112
1015,-0.020300986016116247
1016,-0.05561973377804166
1017,-0.04466786692854755
1018,-0.046234175045262164
1019,-0.06416761708724275
1020,0.12527438110211106
1021,-0.02293865180887962
1022,-0.05161850771573388
1023,-0.03646854888829887
1024,0.11396378935284722
1025,-0.05874093000600045
1026,-0.03638849239423447
1027,-0.038919259016164685
1028,-0.02697492109456521
1029,-0.0311188753922721
1030,0.14024330084290396
1031,-0.031665691829885094
1032,-0.054445442337990625
1033,-0.07140729640959953
1034,0.002210089692798758
1035,-0.04942470054559011
1036,-0.03606659065903934
1037,-0.008525759193079886
1038,-0.026997321178669542
1039,-0.014223600327293544
1040,-0.03360576340258487
1041,-0.052350494945978425
1042,-0.053539927769476296
1043,0.01876157308992368
1044,-0.0398562859455689
1045,0.14234771504851695
1046,-0.009363880011709845
1047,-0.03638849239423447
1048,-0.03494453549203971
1049,-0.0350489736057124
1050,-0.045888848436053314
1051,-0.03194512354687124
1052,-0.04124145812219195
1053,-0.01607284281154046
1054,-0.042266610600732654
1055,0.16617673217823833
1056,0.14519469577294905
1057,0.16494856943157393
1058,-0.025993955588562982
1059,-0.04920396648903022
1060,-0.02866429849043056
1061,-0.03089039050816811
1062,-0.0688250336019106
1063,0.14017875867725912
1064,0.12757483699016878
1065,-0.028886413514185406
1066,-0.024999517752709196
1067,-0.055279137485719956
1068,0.15593467828295102
1069,-0.04689089899494247
1070,-0.052302990105845104
1071,-0.02378635418373488
1072,-0.034727415136218805
1073,0.1414149667853515
1074,-0.010512516217650066
1075,-0.06779963908940984
1076,0.11247023639592238
1077,0.14940030887312925
1078,0.03607715967117637
1079,-0.04395173348580932
1080,-0.03011087522092352
1081,-0.018209227208731162
1082,-0.049418995248830325
1083,-0.009043212571418659
1084,-0.023577731778519316
1085,-0.052731343353632915
1086,0.12100970160614594
1087,-0.023229122192137228
1088,-0.058716292585600814
1089,-0.056538429271805295
1090,0.0007558129815839425
1091,0.00414960514663853
1092,-0.04826835585212798
1093,-0.04391922362664607
1094,-0.023979678684426707
1095,-0.024150443450436553
1096,-0.07463937715444108
1097,0.10249878510796319
1098,-0.05726825000154175
1099,-0.05808654087051201
1100,-0.035626208639271253
1101,0.15106446359112083
1102,-0.03178547709959773
1103,-0.008291268179852674
1104,-0.06079014088012812
1105,-0.08203794963751163
1106,-0.008512343013301902
1107,-0.04093752531490727
1108,-0.08154280952502234
1109,-0.03898003257312216
1110,-0.06296089111734218
1111,-0.03753379402991019
1112,-0.024150443450436553
1113,-0.039781746140696066
1114,-0.06801718074444822
1115,-0.03638849239423447
1116,-0.023712833675215945
1117,-0.05206003804623988
1118,-0.06726794154625795
1119,0.12458950843139104
1120,-0.003174301183505009
1121,-0.040696177065263114
1122,0.0018989806705556685
1123,-0.0319832035961031
1124,-0.0585864097530855
1125,-0.07210003283826197
1126,-0.024437681760871605
1127,-0.04327995054599484
1128,-0.05351091005390844
1129,0.18772777817598102
1130,-0.031900354422641906
1131,-0.03014359144370435
1132,-0.03638849239423447
1133,-0.05647076105392404
1134,-0.04523395386454598
1135,-0.02574040012179828
1136,0.13817980691986192
1137,0.14669307288266237
1138,-0.02125476634494647
1139,-0.03638849239423447
1140,-0.00038783160165575884
1141,-0.005019556551243638
1142,-0.03508381202213746
1143,0.0012747009185894984
1144,-0.06426292352985068
1145,-0.05890221950182911
1146,-0.07409203019392978
1147,0.007201544589310039
1148,0.133316338285691
1149,0.11819362332037898
1150,0.1216334539372045
1151,-0.04474821268357988
1152,-0.025336643126102835
1153,-0.053249247469072766
1154,-0.04028674692070058
1155,0.018519639409339813
1156,-0.03188786262825883
1157,-0.024781546262419622
1158,-0.02690437627335044
1159,-0.034718263169778725
1160,-0.05278990393151588
1161,0.0030501529391668224
1162,-0.05683251196967133
1163,-0.00018645646543160866
1164,-0.0310188770588626
1165,0.008236460338287501
1166,-0.00267916107101572
1167,-0.031222323415664287
1168,-0.07054359060494965
1169,0.1521941965452801
1170,-0.06871836462528752
1171,0.1645242041702576
1172,0.1398826317075514
1173,0.0023098748716066787
1174,-0.07428298026852242
1175,-0.06649356646845592
